,FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,TP,CL,CF,SF,FA
22413,8045380,3OV5,A:51-134,Q8PJB3,51-134,8090381,3OV5,A:51-134,Q8PJB3,51-134,1,1000003,2001403,3002388,4004448
22414,8046188,3ADY,A:37-161,Q5ZS45,37-161,8090382,3ADY,A:37-161,Q5ZS45,37-161,1,1000003,2001403,3002388,4004940
22415,8025414,1K3V,A:38-579,P18546,188-729,8037793,1K3V,A:38-579,P18546,188-729,1,1000001,2000578,3000931,4003479
22416,8026787,1S58,A:19-554,Q9PZT0,246-781,8039166,1S58,A:19-554,Q9PZT0,246-781,1,1000001,2000578,3000931,4003479
22417,8028387,2BPA,1:1-426,P03641,2-427,8040766,2BPA,1:1-426,P03641,2-427,1,1000001,2000578,3000931,4002271
22418,8028395,1GFF,1:10-426,P03642,11-427,8040774,1GFF,1:10-426,P03642,11-427,1,1000001,2000578,3000931,4002271
22419,8028444,1DNV,A:22-436,Q90125,396-810,8040823,1DNV,A:22-436,Q90125,396-810,1,1000001,2000578,3000931,4003482
22420,8028480,1C8D,A:37-584,P17455,180-727,8040859,1C8D,A:37-584,P17455,180-727,1,1000001,2000578,3000931,4003479
22421,8028483,1C8G,A:37-584,P24840,180-727,8040862,1C8G,A:37-584,P24840,180-727,1,1000001,2000578,3000931,4003479
22422,8028485,1MVM,A:39-587,P07302,181-729,8040864,1MVM,A:39-587,P07302,181-729,1,1000001,2000578,3000931,4003479
22423,8029037,1LP3,A:80-598,P03135,217-735,8041416,1LP3,A:80-598,P03135,217-735,1,1000001,2000578,3000931,4003479
22424,8030764,1M06,F:10-431,P08767,10-431,8043143,1M06,F:10-431,P08767,10-431,1,1000001,2000578,3000931,4002271
22425,8045720,3N7X,A:31-329,Q9E2G5,31-329,8091651,3N7X,A:31-329,Q9E2G5,31-329,1,1000001,2000578,3000931,4004640
22426,8022735,4PRO,C:6-85,P00778,39-118,8035115,4PRO,C:6-85,P00778,39-118,1,1000003,2000652,3001031,4001194
22427,8022737,4PRO,C:86-166,P00778,119-199,8035117,4PRO,C:86-166,P00778,119-199,1,1000003,2000652,3001031,4001194
22428,8045252,2GJ2,C:2-80,Q91LD0,2-80,8089886,2GJ2,C:2-80,Q91LD0,2-80,1,1000003,2000014,3002400,4004375
22429,8058194,5CW4,A:164-250,E2AXC7,164-250,8058195,5CW4,A:164-250,E2AXC7,164-250,3,1000000,2001019,3002390,4007682
22430,8046438,4M0N,A:125-251,A6LCL9,125-251,8057256,4M0N,A:125-251,A6LCL9,125-251,1,1000001,2001404,3002389,4005080
22431,8026498,2MAD,L:7-130,P22641,64-187,8038877,2MAD,L:7-130,P22641,64-187,1,1000004,2000590,3000932,4003481
22432,8029442,2GC7,B:7-131,P22619,64-188,8041821,2GC7,B:7-131,P22619,64-188,1,1000004,2000590,3000932,4003481
22433,8018054,1KO7,A:1-129,Q9S1H5,1-129,8018055,1KO7,A:1-129,Q9S1H5,1-129,1,1000002,2000128,3001032,4002274
22434,8018065,2IOJ,A:206-325,O29056,206-325,8018066,2IOJ,A:206-319,O29056,206-319,1,1000002,2000128,3001032,4002078
22435,8018069,3L2B,A:138-246,Q8XIQ9,138-246,8057769,3L2B,A:138-246,Q8XIQ9,138-246,1,1000002,2000128,3001032,4002078
22436,8089732,1KNX,A:1-132,P75548,1-132,8089733,1KNX,A:1-132,P75548,1-132,1,1000002,2000128,3001032,4002274
22437,8047612,5A2T,I:39-242,O37178,39-242,8089898,5A2T,I:63-214,O37178,63-214,1,1000000,2001409,3002401,4005718
22438,8047614,4DOX,A:11-174,P16596,11-174,8089899,4DOX,A:35-174,P16596,35-174,1,1000000,2001409,3002401,4005718
22439,8047613,5FN1,A:21-237,Q71FK2,21-237,8089900,5FN1,A:54-207,Q71FK2,54-207,1,1000000,2001409,3002401,4005718
22440,8089902,5ODV,A:60-266,Q70J31,68-274,8089901,5ODV,A:101-241,Q70J31,109-249,1,1000000,2001409,3002401,4005718
22441,8047522,4CSF,O:5-252,P21701,5-252,8089903,4CSF,O:35-188,P21701,35-188,1,1000000,2001409,3002401,4005678
22442,8047523,4H5P,D:2-245,D3K5I7,2-245,8089904,4H5P,D:34-182,D3K5I7,34-182,1,1000000,2001409,3002401,4005678
22443,8047524,4J4Y,B:3-250,E2DQZ4,3-250,8089905,4J4Y,B:36-188,E2DQZ4,36-188,1,1000000,2001409,3002401,4005678
22444,8047525,4J4R,A:4-248,I6WJ72,1-245,8089906,4J4R,A:37-186,I6WJ72,37-186,1,1000000,2001409,3002401,4005678
22445,8047526,3OV9,A:1-245,P21700,1-245,8089907,3OV9,A:31-182,P21700,31-182,1,1000000,2001409,3002401,4005678
22446,8047527,4J4W,A:1-243,A7KCP4,1-243,8089908,4J4W,A:33-181,A7KCP4,33-181,1,1000000,2001409,3002401,4005678
22447,8048495,4BHH,F:2-233,P04873,2-233,8089909,4BHH,F:18-171,P04873,18-171,1,1000000,2001409,3002401,4006117
22448,8048494,4JNG,D:2-228,H2AM13,2-228,8089910,4JNG,D:19-170,H2AM13,19-170,1,1000000,2001409,3002401,4006117
22449,8048493,4J1J,D:6-235,F2WAD7,6-235,8089911,4J1J,D:21-172,F2WAD7,21-172,1,1000000,2001409,3002401,4006117
22450,8048492,3ZLA,B:1-232,P16495,1-232,8089912,3ZLA,B:18-170,P16495,18-170,1,1000000,2001409,3002401,4006117
22451,8089913,5IP2,A:2-244,F4ZD19,2-244,8089914,5IP2,A:33-176,F4ZD19,33-176,1,1000000,2001409,3002401,4007690
22452,8089915,5Y6J,A:3-258,H6UMW9,3-258,8089916,5Y6J,A:32-178,H6UMW9,32-178,1,1000000,2001409,3002401,4007690
22453,8058403,4L9U,A:745-793,O95267,745-793,8058404,4L9U,A:745-793,O95267,745-793,3,1000000,2000962,3002391,4007685
22454,8024447,1B65,A:9-375,Q59632,9-375,8036826,1B65,A:32-172,Q59632,32-172,1,1000003,2000653,3001033,4002277
22455,8029186,1VZ6,A:8-390,P0DJQ5,8-390,8041565,1VZ6,A:8-136,P0DJQ5,8-136,1,1000003,2000653,3001033,4002831
22456,8046376,4WGK,A:100-636,Q9NR71,100-636,8053789,4WGK,A:100-238,Q9NR71,100-238,1,1000003,2000653,3001033,4005049
22457,8046376,4WGK,A:100-636,Q9NR71,100-636,8053790,4WGK,A:239-422,Q9NR71,239-422,1,1000003,2000653,3001033,4005049
22458,8046376,4WGK,A:100-636,Q9NR71,100-636,8053791,4WGK,A:423-636,Q9NR71,423-636,1,1000003,2000653,3001033,4005049
22459,8046377,2ZXC,A:2-506,Q9I596,26-530,8053794,2ZXC,A:2-141,Q9I596,26-165,1,1000003,2000653,3001033,4005049
22460,8046377,2ZXC,A:2-506,Q9I596,26-530,8053795,2ZXC,A:142-294,Q9I596,166-318,1,1000003,2000653,3001033,4005049
22461,8046377,2ZXC,A:2-506,Q9I596,26-530,8053796,2ZXC,A:295-506,Q9I596,319-530,1,1000003,2000653,3001033,4005049
22462,8024447,1B65,A:9-375,Q59632,9-375,8053797,1B65,A:191-340,Q59632,191-340,1,1000003,2000653,3001033,4002277
22463,8029186,1VZ6,A:8-390,P0DJQ5,8-390,8053798,1VZ6,A:149-256,P0DJQ5,149-256,1,1000003,2000653,3001033,4002831
22464,8020735,1VBG,A:383-517,P11155,454-588,8033115,1VBG,A:383-517,P11155,454-588,1,1000002,2000591,3000933,4003480
22465,8025613,1KBL,A:377-509,P22983,377-509,8037992,1KBL,A:377-509,P22983,377-509,1,1000002,2000591,3000933,4003480
22466,8027046,2X0S,A:406-537,O76283,407-538,8039425,2X0S,A:406-537,O76283,407-538,1,1000002,2000591,3000933,4003480
22467,8031510,1ZYM,"A:3-21,A:145-249",P08839,"3-21,145-249",8043888,1ZYM,"A:3-21,A:145-249",P08839,"3-21,145-249",1,1000002,2000591,3000933,4003486
22468,8045272,4K70,A:1-479,Q911W0,1-479,8089918,4K70,A:1-479,Q911W0,1-479,1,1000000,2001410,3002402,4004384
22469,8048288,4O1P,A:586-729,A5H025,586-729,8089756,4O1P,A:586-729,A5H025,586-729,1,1000000,2001405,3002392,4006039
22470,8048289,4OAU,C:591-719,Q05823,591-719,8089765,4OAU,C:591-719,Q05823,591-719,1,1000000,2001405,3002392,4006039
22471,8048287,4PL3,A:835-964,Q9EQY0,835-964,8089772,4PL3,A:835-964,Q9EQY0,835-964,1,1000000,2001405,3002392,4006039
22472,8048286,3FBV,D:983-1115,P32361,983-1115,8089775,3FBV,D:983-1115,P32361,983-1115,1,1000000,2001405,3002392,4006039
22473,8048285,4YZ9,A:836-964,O75460,836-964,8089781,4YZ9,A:836-964,O75460,836-964,1,1000000,2001405,3002392,4006039
22474,8024339,1C4Z,A:497-846,Q05086,520-869,8036718,1C4Z,A:497-846,Q05086,520-869,1,1000003,2000592,3000934,4002196
22475,8024396,1ND7,A:546-917,Q9H0M0,546-917,8036775,1ND7,A:546-917,Q9H0M0,546-917,1,1000003,2000592,3000934,4002196
22476,8084358,5TJQ,A:492-864,O00308,492-864,8084359,5TJQ,A:492-864,O00308,492-864,1,1000003,2000592,3000934,4002196
22477,8084360,5HPL,A:434-803,P39940,434-803,8084361,5HPL,A:434-803,P39940,434-803,1,1000003,2000592,3000934,4002196
22478,8084362,3G1N,A:4005-4366,Q7Z6Z7,4005-4366,8084363,3G1N,A:4005-4366,Q7Z6Z7,4005-4366,1,1000003,2000592,3000934,4002196
22479,8084364,3JVZ,D:576-949,Q96PU5,596-969,8084365,3JVZ,D:576-949,Q96PU5,596-969,1,1000003,2000592,3000934,4002196
22480,8084366,2XBB,A:520-895,P46934,939-1314,8084367,2XBB,A:520-895,P46934,939-1314,1,1000003,2000592,3000934,4002196
22481,8084368,3TUG,A:525-897,Q96J02,525-897,8084369,3TUG,A:525-897,Q96J02,525-897,1,1000003,2000592,3000934,4002196
22482,8084370,1ZVD,A:369-741,Q9HAU4,369-741,8084371,1ZVD,A:369-741,Q9HAU4,369-741,1,1000003,2000592,3000934,4002196
22483,8091388,5XMC,A:484-859,Q8C863,484-859,8091389,5XMC,A:484-859,Q8C863,484-859,1,1000003,2000592,3000934,4002196
22484,8018247,2JDI,A:24-94,P19483,67-137,8018248,2JDI,A:24-94,P19483,67-137,1,1000001,2000654,3001034,4002275
22485,8018257,2JDI,D:9-81,P00829,59-131,8018258,2JDI,D:9-81,P00829,59-131,1,1000001,2000654,3001034,4002275
22486,8018279,2DPY,B:26-97,P26465,26-97,8018280,2DPY,B:26-97,P26465,26-97,1,1000001,2000654,3001034,4002275
22487,8018289,3GQB,A:1-69,Q56403,1-69,8018290,3GQB,A:1-69,Q56403,1-69,1,1000001,2000654,3001034,4002275
22488,8018297,3GQB,B:5-78,Q56404,5-78,8018298,3GQB,B:5-78,Q56404,5-78,1,1000001,2000654,3001034,4002275
22489,8044779,4D2I,A:1-106,Q97WG8,1-106,8052654,4D2I,A:1-106,Q97WG8,1-106,1,1000001,2000654,3001034,4004128
22490,8045739,3W1E,A:268-354,D9N551,291-377,8053491,3W1E,A:268-354,D9N551,291-377,1,1000001,2000654,3001034,4004652
22491,8056716,2C61,A:13-77,Q60187,13-77,8056717,2C61,A:13-77,Q60187,13-77,1,1000001,2000654,3001034,4002275
22492,8056869,1MAB,A:24-94,P15999,67-137,8056870,1MAB,A:24-94,P15999,67-137,1,1000001,2000654,3001034,4002275
22493,8056874,1SKY,B:24-94,P09219,24-94,8056875,1SKY,B:24-94,P09219,24-94,1,1000001,2000654,3001034,4002275
22494,8056879,1FX0,A:25-95,P06450,25-95,8056880,1FX0,A:25-95,P06450,25-95,1,1000001,2000654,3001034,4002275
22495,8056884,2QE7,A:27-94,Q71CG5,27-94,8056885,2QE7,A:27-94,Q71CG5,27-94,1,1000001,2000654,3001034,4002275
22496,8056889,2HLD,K:26-96,P07251,61-131,8056890,2HLD,K:26-96,P07251,61-131,1,1000001,2000654,3001034,4002275
22497,8056894,3OAA,A:25-94,P0ABB0,25-94,8056895,3OAA,A:25-94,P0ABB0,25-94,1,1000001,2000654,3001034,4002275
22498,8056899,2R9V,A:24-95,Q9X1U7,24-95,8056900,2R9V,A:24-95,Q9X1U7,24-95,1,1000001,2000654,3001034,4002275
22499,8056905,1MAB,B:9-81,P10719,59-131,8056906,1MAB,B:9-81,P10719,59-131,1,1000001,2000654,3001034,4002275
22500,8056910,1SKY,E:1-82,P07677,1-82,8056911,1SKY,E:1-82,P07677,1-82,1,1000001,2000654,3001034,4002275
22501,8056915,1FX0,B:19-97,P00825,19-97,8056916,1FX0,B:19-97,P00825,19-97,1,1000001,2000654,3001034,4002275
22502,8056920,2QE7,D:2-76,Q71CG3,2-76,8056921,2QE7,D:2-76,Q71CG3,2-76,1,1000001,2000654,3001034,4002275
22503,8056925,2HLD,D:6-82,P00830,39-115,8056926,2HLD,D:6-82,P00830,39-115,1,1000001,2000654,3001034,4002275
22504,8056930,3OAA,D:2-74,P0ABB4,3-75,8056931,3OAA,D:2-74,P0ABB4,3-75,1,1000001,2000654,3001034,4002275
22505,8056936,3M4Y,A:23-70,O57728,23-70,8056937,3M4Y,A:23-70,O57728,23-70,1,1000001,2000654,3001034,4002275
22506,8093376,3VR4,A:1-68,Q08636,1-68,8093377,3VR4,A:1-68,Q08636,1-68,1,1000001,2000654,3001034,4002275
22507,8093382,5BN4,A:1-65,Q74MJ7,1-65,8093383,5BN4,A:1-65,Q74MJ7,1-65,1,1000001,2000654,3001034,4002275
22508,8045273,2H7O,A:439-731,Q05608,439-731,8089924,2H7O,A:439-514,Q05608,439-514,1,1000000,2000030,3002403,4004385
22509,8045273,2H7O,A:439-731,Q05608,439-731,8089925,2H7O,A:533-613,Q05608,533-613,1,1000000,2000030,3002403,4004385
22510,8045273,2H7O,A:439-731,Q05608,439-731,8089926,2H7O,A:614-731,Q05608,614-731,1,1000000,2000030,3002403,4004385
22511,8045274,5CE3,B:437-729,Q93KQ6,437-729,8089928,5CE3,B:437-509,Q93KQ6,437-509,1,1000000,2000030,3002403,4004385
22512,8045274,5CE3,B:437-729,Q93KQ6,437-729,8089929,5CE3,B:530-610,Q93KQ6,530-610,1,1000000,2000030,3002403,4004385
22513,8045274,5CE3,B:437-729,Q93KQ6,437-729,8089930,5CE3,B:611-729,Q93KQ6,611-729,1,1000000,2000030,3002403,4004385
22514,8045244,3WZI,A:1-104,O28415,1-104,8089855,3WZI,A:1-104,O28415,1-104,1,1000003,2001406,3002393,4004369
22515,8022747,1GPM,A:405-525,P04079,405-525,8035127,1GPM,A:405-525,P04079,405-525,1,1000003,2000652,3001035,4001196
22516,8020915,1HSK,A:209-317,P61431,197-305,8033295,1HSK,A:209-317,P61431,197-305,1,1000003,2000593,3000935,4002195
22517,8024335,1UXY,A:201-342,P08373,201-342,8036714,1UXY,A:201-342,P08373,201-342,1,1000003,2000593,3000935,4002195
22518,8045278,3LZQ,A:2-158,A0A0H3PA01,22-178,8089946,3LZQ,A:2-158,A0A0H3PA01,22-178,1,1000001,2000051,3002404,4004388
22519,8045279,2O6F,B:29-185,P19478,48-204,8089947,2O6F,B:29-185,P19478,48-204,1,1000001,2000051,3002404,4004388
22520,8045245,2YJL,A:24-131,P26994,20-127,8089856,2YJL,A:24-131,P26994,20-127,1,1000001,2000522,3002394,4004370
22521,8026084,1P9O,A:18-307,Q9HAB8,18-307,8038463,1P9O,A:18-307,Q9HAB8,18-307,1,1000002,2000058,3001036,4001195
22522,8030430,1U7Z,C:181-405,P0ABQ0,181-405,8042809,1U7Z,C:181-405,P0ABQ0,181-405,1,1000002,2000058,3001036,4001195
22523,8019924,1R6O,C:20-106,P0A8Q6,20-106,8032304,1R6O,C:20-106,P0A8Q6,20-106,1,1000003,2000594,3000936,4003204
22524,8022698,1DD3,A:58-128,P29396,58-128,8035078,1DD3,A:58-128,P29396,58-128,1,1000003,2000594,3000936,4001156
22525,8026133,2ZJQ,5:52-122,Q9RST0,52-122,8038512,2ZJQ,5:52-122,Q9RST0,52-122,1,1000003,2000594,3000936,4001156
22526,8048096,3RJR,B:77-235,P07200,106-264,8089959,3RJR,B:77-235,P07200,106-264,1,1000001,2000578,3002405,4005956
22527,8048095,5HLZ,A:120-299,P08476,120-299,8089961,5HLZ,A:120-299,P08476,120-299,1,1000001,2000578,3002405,4005956
22528,8048094,4YCI,A:60-256,Q9WV56,82-278,8089962,4YCI,A:60-256,Q9WV56,82-278,1,1000001,2000578,3002405,4005956
22529,8089963,5NXS,A:115-260,O14793,115-260,8089964,5NXS,A:115-260,O14793,115-260,1,1000001,2000578,3002405,4005956
22530,8089965,5VQP,A:75-235,P01137,104-264,8089966,5VQP,A:75-235,P01137,104-264,1,1000001,2000578,3002405,4005956
22531,8045246,4DJD,E:2-60,Q07340,2-60,8089862,4DJD,E:2-60,Q07340,2-60,1,1000000,2001407,3002395,4004371
22532,8045247,2YCL,A:2-59,Q3ACS3,2-59,8089863,2YCL,A:2-59,Q3ACS3,2-59,1,1000000,2001407,3002395,4004371
22533,8024485,1JBI,A:1-100,O43405,27-126,8036864,1JBI,A:1-100,O43405,27-126,1,1000003,2000655,3001037,4003549
22534,8020540,1UJ8,A:13-76,P0C0L9,2-65,8032920,1UJ8,A:13-76,P0C0L9,2-65,1,1000000,2000566,3000937,4001155
22535,8045280,3C1Y,B:145-290,Q9WY43,145-290,8089949,3C1Y,B:145-244,Q9WY43,145-244,1,1000000,2000030,3002406,4004389
22536,8089869,2YCL,A:317-443,Q3ACS3,317-443,8089866,2YCL,A:317-443,Q3ACS3,317-443,1,1000002,2000314,3002396,4007687
22537,8089871,4DJD,E:318-442,Q07340,318-442,8089872,4DJD,E:318-442,Q07340,318-442,1,1000002,2000314,3002396,4007687
22538,8026408,1R8J,A:177-282,Q79PF6,177-282,8038787,1R8J,A:177-282,Q79PF6,177-282,1,1000000,2000595,3000938,4000668
22539,8027973,1R5Q,A:4-101,Q8YT42,4-101,8040352,1R5Q,A:4-101,Q8YT42,4-101,1,1000000,2000595,3000938,4000668
22540,8028757,1V2Z,A:174-278,Q79V62,174-278,8041136,1V2Z,A:174-278,Q79V62,174-278,1,1000000,2000595,3000938,4000668
22541,8029285,1W53,A:1-84,P40399,1-84,8041664,1W53,A:1-84,P40399,1-84,1,1000000,2000595,3000938,4002456
22542,8020402,1M9L,A:1-198,Q9XHH2,1-198,8032782,1M9L,A:1-198,Q9XHH2,1-198,1,1000002,2000631,3001038,4003550
22543,8089954,2FB5,A:5-74,Q812L9,1-70,8089955,2FB5,A:5-74,Q812L9,1-70,1,1000000,2000036,3002407,4007691
22544,8045249,2XA6,A:99-135,Q07666,99-135,8089875,2XA6,A:99-135,Q07666,99-135,1,1000000,2001408,3002397,4004372
22545,8089876,5ELT,B:1-36,O75525,1-36,8089877,5ELT,B:1-36,O75525,1-36,1,1000000,2001408,3002397,4004372
22546,8028802,1S0P,A:51-226,P54654,51-226,8041181,1S0P,A:51-226,P54654,51-226,1,1000000,2000656,3001040,4000683
22547,8028449,1VPS,A:32-316,P49302,33-317,8040828,1VPS,A:32-316,P49302,33-317,1,1000001,2000578,3000939,4003485
22548,8028640,1SVA,1:14-361,P03087,15-362,8041019,1SVA,1:14-361,P03087,15-362,1,1000001,2000578,3000939,4003485
22549,8028647,1DZL,A:20-474,P03101,20-474,8041026,1DZL,A:20-474,P03101,20-474,1,1000001,2000578,3000939,4003485
22550,8023849,1ZSO,A:1-156,Q8IDI8,1-156,8036229,1ZSO,A:1-156,Q8IDI8,1-156,1,1000001,2000596,3000940,4002198
22551,8021198,1X3A,A:8-94,Q96A49,130-216,8033578,1X3A,A:8-94,Q96A49,130-216,1,1000000,2000657,3001039,4001198
22552,8027404,2DII,A:14-55,P32780,109-150,8039783,2DII,A:14-55,P32780,109-150,1,1000000,2000657,3001039,4001198
22553,8089970,1OPO,A:247-348,P04383,247-348,8089971,1OPO,A:247-348,P04383,247-348,1,1000001,2000041,3002408,4007693
22554,8089974,2TBV,A:272-387,P11795,273-388,8089975,2TBV,A:272-387,P11795,273-388,1,1000001,2000041,3002408,4007693
22555,8089976,3ZX8,A:248-351,P06663,248-351,8089977,3ZX8,A:248-351,P06663,248-351,1,1000001,2000041,3002408,4007693
22556,8089979,4LLF,A:262-380,P15183,262-380,8089980,4LLF,A:262-380,P15183,262-380,1,1000001,2000041,3002408,4007693
22557,8089879,4Y66,E:72-163,E2RTU1,72-163,8089880,4Y66,E:72-163,E2RTU1,72-163,3,1000000,2000962,3002398,4007688
22558,8089882,4Y66,F:76-218,V6TR15,76-218,8089883,4Y66,F:76-218,V6TR15,76-218,3,1000000,2000962,3002398,4007689
22559,8022853,2Q66,A:202-351,P29468,202-351,8035233,2Q66,A:202-351,P29468,202-351,1,1000000,2000598,3000941,4002194
22560,8023128,2PBE,A:138-282,P17585,138-282,8035508,2PBE,A:138-282,P17585,138-282,1,1000000,2000598,3000941,4001466
22561,8025261,2B4V,A:289-471,Q86MV5,289-471,8037640,2B4V,A:289-471,Q86MV5,289-471,1,1000000,2000598,3000941,4001420
22562,8026121,1Q79,A:215-364,P25500,215-364,8038500,1Q79,A:215-364,P25500,215-364,1,1000000,2000598,3000941,4002194
22563,8026925,1PX5,B:201-349,Q29599,201-349,8039304,1PX5,B:201-349,Q29599,201-349,1,1000000,2000598,3000941,4000680
22564,8028053,1R89,A:143-257,O28126,143-257,8040432,1R89,A:143-257,O28126,143-257,1,1000000,2000598,3000941,4000682
22565,8046926,4M5D,A:326-517,P53254,326-517,8053727,4M5D,A:326-517,P53254,326-517,1,1000000,2000598,3000941,4005371
22566,8046931,4M5D,A:873-1091,P53254,873-1091,8053728,4M5D,A:873-1091,P53254,873-1091,1,1000000,2000598,3000941,4005375
22567,8054299,1K8T,A:629-769,P40136,629-769,8054301,1K8T,A:629-769,P40136,629-769,1,1000000,2000598,3000941,4007636
22568,8051292,4LEV,A:157-522,Q8N884,157-522,8055833,4LEV,A:404-522,Q8N884,404-522,1,1000000,2000598,3000941,4007291
22569,8051293,4O6A,A:147-506,Q8C6L5,147-506,8055847,4O6A,A:392-506,Q8C6L5,392-506,1,1000000,2000598,3000941,4007291
22570,8051294,4NXT,A:125-461,Q9NQG6,125-461,8055855,4NXT,A:358-461,Q9NQG6,358-461,1,1000000,2000598,3000941,4007291
22571,8051295,5EOM,B:2-359,Q13394,2-359,8055860,5EOM,B:245-359,Q13394,245-359,1,1000000,2000598,3000941,4007291
22572,8051296,4OAG,A:134-463,Q8BGV8,134-463,8055865,4OAG,A:358-463,Q8BGV8,358-463,1,1000000,2000598,3000941,4007291
22573,8051297,4JLZ,B:135-497,I3LM39,135-495,8055869,4JLZ,B:381-497,I3LM39,381-495,1,1000000,2000598,3000941,4007291
22574,8051298,4WOY,A:126-454,Q5NCS9,126-454,8055871,4WOY,A:351-454,Q5NCS9,351-454,1,1000000,2000598,3000941,4007291
22575,8020551,1UL1,X:2-217,P39748,2-217,8032931,1UL1,X:2-217,P39748,2-217,1,1000002,2000658,3001041,4000504
22576,8020675,1V96,A:2-149,O58236,2-149,8033055,1V96,A:2-149,O58236,2-149,1,1000002,2000658,3001041,4000475
22577,8021489,1O4W,A:10-134,O29664,10-134,8033869,1O4W,A:10-134,O29664,10-134,1,1000002,2000658,3001041,4000475
22578,8021812,1Y82,A:2-148,Q8U3V0,2-148,8034192,1Y82,A:2-148,Q8U3V0,2-148,1,1000002,2000658,3001041,4000475
22579,8023253,1V8P,A:2-133,Q8ZUJ3,2-133,8035633,1V8P,A:2-133,Q8ZUJ3,2-133,1,1000002,2000658,3001041,4000475
22580,8028430,2FE1,A:1-130,Q8ZZP3,1-130,8040809,2FE1,A:1-130,Q8ZZP3,1-130,1,1000002,2000658,3001041,4000475
22581,8028635,1RXW,A:3-219,O29975,3-219,8041014,1RXW,A:3-219,O29975,3-219,1,1000002,2000658,3001041,4000504
22582,8029751,2H1C,A:1-138,Q5F882,1-138,8042130,2H1C,A:1-138,Q5F882,1-138,1,1000002,2000658,3001041,4000475
22583,8030961,1W8I,A:1-155,O28590,1-155,8043340,1W8I,A:1-155,O28590,1-155,1,1000002,2000658,3001041,4000475
22584,8031094,1MC8,A:2-220,O50123,2-220,8043472,1MC8,A:2-220,O50123,2-220,1,1000002,2000658,3001041,4000504
22585,8032079,1TFR,A:12-180,P13319,12-180,8044457,1TFR,A:12-180,P13319,12-180,1,1000002,2000658,3001041,4000504
22586,8032080,1BGX,T:1-173,P19821,1-173,8044458,1BGX,T:1-173,P19821,1-173,1,1000002,2000658,3001041,4000504
22587,8032082,1XO1,A:19-185,P06229,19-185,8044460,1XO1,A:19-185,P06229,19-185,1,1000002,2000658,3001041,4000504
22588,8032084,1A77,A:2-208,Q58839,2-208,8044462,1A77,A:2-208,Q58839,2-208,1,1000002,2000658,3001041,4000504
22589,8032085,1B43,A:1-219,O93634,2-220,8044463,1B43,A:1-219,O93634,2-220,1,1000002,2000658,3001041,4000504
22590,8044591,2I71,B:1-377,Q97YD5,1-377,8044592,2I71,B:1-201,Q97YD5,1-201,1,1000002,2000658,3001041,4000184
22591,8054246,2WTE,A:1-212,Q97Y88,1-212,8054247,2WTE,A:1-142,Q97Y88,1-142,1,1000002,2000658,3001041,4007634
22592,8045334,3QYF,A:1-268,Q97YD2,1-268,8090252,3QYF,A:1-200,Q97YD2,1-200,1,1000002,2000658,3001041,4004418
22593,8090357,5FSH,A:1-185,Q53W17,1-185,8090358,5FSH,A:47-185,Q53W17,47-185,1,1000002,2000658,3001041,4004444
22594,8090005,5K6K,B:1-175,Q32ZE1,791-965,8090007,5K6K,B:31-175,Q32ZE1,821-965,1,1000003,2001411,3002410,4007694
22595,8090008,4O6B,A:0-175,P29990,775-950,8090009,4O6B,A:32-175,P29990,807-950,1,1000003,2001411,3002410,4007694
22596,8090014,4TPL,A:0-175,Q5SBG8,791-966,8090015,4TPL,A:31-175,Q5SBG8,822-966,1,1000003,2001411,3002410,4007694
22597,8090023,4O6C,D:0-175,Q9Q6P4,791-966,8090024,4O6C,D:31-175,Q9Q6P4,822-966,1,1000003,2001411,3002410,4007694
22598,8090030,5GS6,A:2-175,A0A109PRQ3,796-969,8090031,5GS6,A:31-175,A0A109PRQ3,825-969,1,1000003,2001411,3002410,4007694
22599,8048162,2WUX,A:3-245,P04871,3-245,8089998,2WUX,A:66-229,P04871,66-229,1,1000001,2000578,3002409,4005989
22600,8048161,3JVB,A:10-243,O37157,10-243,8089999,3JVB,A:67-226,O37157,67-226,1,1000001,2000578,3002409,4005989
22601,8064907,5G3X,A:12-248,P87577,12-248,8090000,5G3X,A:71-230,P87577,71-230,1,1000001,2000578,3002409,4005989
22602,8045251,4FXW,D:44-122,Q15637,44-122,8089885,4FXW,D:44-122,Q15637,44-122,1,1000000,2000036,3002399,4004374
22603,8026273,2BUK,A:12-195,P03606,13-196,8038652,2BUK,A:12-195,P03606,13-196,1,1000001,2000578,3000942,4003489
22604,8028397,1STM,A:17-157,Q86993,17-157,8040776,1STM,A:17-157,Q86993,17-157,1,1000001,2000578,3000942,4003489
22605,8028402,1A34,A:13-159,P17574,13-159,8040781,1A34,A:13-159,P17574,13-159,1,1000001,2000578,3000942,4003489
22606,8020633,1N2M,A:7-165,Q57764,7-165,8033013,1N2M,A:7-165,Q57764,7-165,1,1000003,2000659,3001042,4003740
22607,8059295,5X8Y,A:176-351,A0A0U4DG08,970-1145,8090001,5X8Y,A:176-351,A0A0U4DG08,970-1145,1,1000001,2001412,3002411,4006115
22608,8059296,5O36,A:177-354,P0DOH7,971-1148,8090002,5O36,A:177-354,P0DOH7,971-1148,1,1000001,2001412,3002411,4006115
22609,8059297,5O19,A:177-352,P27395,971-1146,8090003,5O19,A:177-352,P27395,971-1146,1,1000001,2001412,3002411,4006115
