,dope,soap
1HM9_B_2V0H_A_1_5,-46931.8203125,-278622.84375
1HM9_B_2V0H_A_2_5,-46530.71875,-265903.375
1HM9_B_3FOQ_A_3_2,-46102.21484375,-223650.5
1HM9_B_3FOQ_A_1_4,-45311.37890625,-222627.140625
1HM9_B_3FOQ_A_3_3,-45665.91015625,-237724.625
1HM9_B_4FCE_A_2_2,-46832.30078125,-260999.0625
1HM9_B_2QKX_A_1_1,-43306.0625,-230558.21875
3V4C_A_1BXS_A_3_2,-46201.375,-142097.65625
3V4C_A_4A0M_A_2_3,-43912.84765625,-105165.1875
3V4C_A_4WB9_A_2_3,-45899.56640625,-124722.28125
3V4C_A_4MPY_A_1_5,-35058.8671875,-102398.640625
3V4C_A_6ALJ_A_3_5,-47986.43359375,-188066.140625
3V4C_A_5U0L_A_1_2,-44522.08203125,-157745.21875
3V4C_A_1BXS_A_2_1,-45329.87890625,-135356.375
3V4C_A_6ALJ_A_2_5,-46165.46484375,-141640.328125
3V4C_A_4ZWL_A_1_2,-34954.71484375,-96993.1953125
3V4C_A_4V3F_C_2_3,-42910.7109375,-87154.90625
3V4C_A_2O2P_A_1_4,-34975.96875,-84976.5390625
3V4C_A_4WJ9_A_2_4,-47049.0,-151431.078125
3V4C_A_4I9B_A_3_5,-47031.03125,-154320.765625
3V4C_A_3IWK_A_3_3,-47961.296875,-151324.359375
3V4C_A_4PZ2_A_2_3,-46273.3984375,-153465.78125
3V4C_A_1A4Z_A_2_5,-47140.3046875,-169788.015625
3V4C_A_4PZ2_A_2_5,-46009.984375,-150225.296875
3V4C_A_4MPB_A_1_5,-35377.45703125,-96779.3671875
3V4C_A_4NEA_A_1_1,-34647.05859375,-55255.64453125
3V4C_A_4O6R_A_2_1,-47385.921875,-157860.046875
3V4C_A_4A0M_A_1_2,-41705.078125,-96121.3046875
3V4C_A_4MPB_A_1_2,-35324.7578125,-101927.875
3V4C_A_5FHZ_A_3_3,-46001.98046875,-173866.421875
3V4C_A_4A0M_A_1_5,-41805.24609375,-108242.234375
3V4C_A_6VWF_A_3_4,-44755.9140625,-41085.04296875
3V4C_A_4KNA_A_1_2,-40451.5859375,-117306.5234375
3V4C_A_6ALJ_A_2_1,-46954.109375,-166456.625
1SVS_A_3V00_A_2_1,-38278.41015625,-166980.21875
1SVS_A_5JS7_A_2_3,-39288.75,-166761.4375
1SVS_A_2IK8_A_1_2,-39958.9765625,-195054.96875
1SVS_A_6EG8_I_2_3,-37794.171875,-141136.296875
1SVS_A_2BCJ_Q_1_3,-37597.3203125,-167114.953125
1SVS_A_1GOT_A_3_1,-39752.7109375,-165537.484375
1SVS_A_1ZCB_A_1_5,-37233.0078125,-159594.5
1SVS_A_4GNK_A_1_2,-37423.0703125,-163686.03125
1SVS_A_1FQJ_A_3_5,-40325.875,-203528.265625
1SVS_A_2GTP_A_1_5,-40826.2890625,-195759.6875
1SVS_A_2ODE_A_1_3,-40832.48046875,-209578.390625
1SVS_A_4FID_A_2_5,-35592.45703125,-123559.8984375
1SVS_A_2XNS_A_1_4,-39673.59375,-192424.234375
1SVS_A_2ODE_A_1_5,-40821.53125,-205321.765625
1SVS_A_3QE0_A_2_2,-39209.96484375,-169081.171875
1SVS_A_1FQJ_A_3_1,-40492.08984375,-207507.203125
1SVS_A_1SHZ_A_3_1,-37712.125,-177788.78125
1SVS_A_3C7K_A_1_3,-37718.99609375,-149083.8125
1SVS_A_1BH2_A_3_1,-40504.9140625,-210598.421875
1SVS_A_3AH8_A_3_4,-37738.703125,-151005.421875
1SVS_A_2IHB_A_2_4,-40743.66796875,-206277.8125
1SVS_A_1KJY_A_2_2,-39824.453125,-186428.4375
1SVS_A_3V00_A_1_2,-38705.3046875,-168952.671875
1SVS_A_3ONW_A_1_1,-39866.6796875,-183364.53125
1SVS_A_3QI2_A_1_4,-39123.77734375,-181954.4375
1SVS_A_3QI2_A_1_5,-39420.89453125,-185917.4375
1SVS_A_1FQJ_A_3_4,-40558.20703125,-203903.8125
1SVS_A_4G5R_A_2_2,-38859.625,-178559.296875
1SVS_A_1SHZ_A_1_5,-36968.51171875,-171428.4375
1SVS_A_2G83_A_3_5,-37863.8828125,-181806.65625
1SVS_A_1BH2_A_3_3,-40598.9765625,-210365.515625
1SVS_A_4GNK_A_1_4,-37733.0703125,-161077.015625
1SVS_A_1ZCA_A_1_5,-35827.72265625,-148277.640625
1SVS_A_2XTZ_A_2_1,-36163.72265625,-137937.875
1SVS_A_1BH2_A_3_5,-40258.75,-208117.703125
1SVS_A_4GNK_A_1_1,-37884.71875,-166064.84375
1SVS_A_1KJY_A_1_4,-40333.640625,-196768.765625
1SVS_A_3AH8_A_3_2,-38148.7734375,-149654.59375
1SVS_A_1KJY_A_1_3,-39977.27734375,-184604.796875
1SVS_A_3V00_A_2_5,-38418.0703125,-164590.875
1SVS_A_5JS7_A_2_5,-39255.2265625,-164521.921875
1SVS_A_1KJY_A_2_4,-39839.71484375,-181394.8125
1SVS_A_3C7K_A_1_4,-37596.5234375,-154431.078125
1SVS_A_7JSN_E_3_5,-35676.046875,-143231.9375
1SVS_A_6NE6_A_2_3,-35782.328125,-129098.546875
1SVS_A_6NE6_A_2_4,-36075.8828125,-135444.015625
1SVS_A_3V00_A_1_1,-38278.41015625,-166980.21875
1SVS_A_2BCJ_Q_1_1,-37820.1796875,-172756.109375
1SVS_A_4G5Q_A_1_1,-39835.8671875,-187816.21875
1SVS_A_1TAD_A_3_2,-39804.47265625,-150268.984375
1SVS_A_1GOT_A_3_3,-40115.8359375,-173153.4375
1SVS_A_1SHZ_A_1_1,-37896.5859375,-176338.75
1SVS_A_1TAD_A_3_3,-39479.6171875,-159993.28125
1SVS_A_7JSN_E_3_1,-35737.1640625,-140844.265625
1SVS_A_3ONW_A_2_1,-39866.6796875,-183364.53125
1SVS_A_7JSN_E_3_2,-35624.0625,-138627.9375
1SVS_A_2GTP_A_1_2,-40623.0,-205247.5625
1SVS_A_2G83_A_3_2,-37849.578125,-188980.859375
1SVS_A_4G5R_A_2_5,-38777.625,-176290.390625
1SVS_A_1SHZ_A_3_5,-37898.48828125,-178122.90625
1SVS_A_2GTP_A_1_4,-40633.7109375,-199797.953125
1SVS_A_5JS7_A_2_4,-39421.1875,-166936.625
1SVS_A_3V00_A_2_2,-38705.3046875,-168952.671875
1SVS_A_2IHB_A_2_3,-40503.09765625,-196818.75
1SVS_A_2BCJ_Q_1_2,-37815.875,-168959.109375
1SVS_A_2BCJ_Q_3_3,-38100.7734375,-174333.1875
1SVS_A_3QI2_A_1_1,-39445.62109375,-188027.34375
1SVS_A_1BH2_A_3_2,-40901.9140625,-209718.0625
1SVS_A_2ODE_A_1_2,-40864.96875,-211805.984375
1SVS_A_2XNS_A_1_1,-39916.984375,-193194.234375
1SVS_A_1KJY_A_1_2,-39560.63671875,-187668.46875
1SVS_A_2IHB_A_2_2,-40826.60546875,-208419.25
1SVS_A_3QE0_A_2_5,-38667.7109375,-159656.234375
1SVS_A_6MHE_A_2_5,-40334.2109375,-188329.25
1SVS_A_2XTZ_A_2_5,-37015.10546875,-150520.578125
1SVS_A_2G83_A_3_4,-37977.48046875,-186807.53125
1SVS_A_1GOT_A_3_2,-39517.640625,-177099.078125
1SVS_A_3C7K_A_3_2,-37619.66796875,-161509.21875
1SVS_A_5JS7_A_2_2,-39215.45703125,-163971.5625
1SVS_A_4G5O_A_2_3,-39339.93359375,-188030.25
1SVS_A_1TAD_A_1_2,-39804.47265625,-150268.984375
1SVS_A_1SHZ_A_1_3,-37974.6875,-177734.890625
1SVS_A_6NE6_A_2_2,-36193.28125,-131428.25
1SVS_A_1Y3A_A_1_1,-39611.66015625,-185831.171875
1SVS_A_1SHZ_A_3_4,-37857.02734375,-176105.734375
1SVS_A_4FID_A_2_1,-35130.6484375,-125820.8671875
1SVS_A_2XNS_A_1_3,-39720.54296875,-186608.125
1SVS_A_1Y3A_A_1_4,-39516.58984375,-183243.203125
1SVS_A_1SHZ_A_1_4,-37278.36328125,-174534.203125
1SVS_A_3ONW_A_1_2,-39900.89453125,-182050.0
1SVS_A_2XNS_A_1_5,-40115.58203125,-189836.546875
1SVS_A_1SHZ_A_3_3,-37410.81640625,-168615.484375
1SVS_A_4G5Q_A_1_2,-39705.73046875,-185387.9375
1SVS_A_4FID_A_2_3,-35249.12890625,-122211.09375
1SVS_A_1KJY_A_2_1,-39714.453125,-183074.609375
1SVS_A_2IHB_A_2_1,-40387.96875,-194650.625
1SVS_A_2GTP_A_1_1,-40561.87890625,-200179.796875
1SVS_A_1ZCA_A_1_2,-36043.40625,-150652.828125
1SVS_A_2ODE_A_1_1,-40265.7265625,-200651.390625
1SVS_A_1ZCB_A_1_1,-37729.30859375,-165324.25
1SVS_A_1SHZ_A_1_2,-37568.01171875,-176721.71875
1SVS_A_3QI2_A_2_3,-39218.5625,-186277.8125
1SVS_A_3C7K_A_3_5,-37847.28125,-153297.796875
1SVS_A_4G5O_A_2_5,-39856.00390625,-192239.78125
1SVS_A_1FQJ_A_3_3,-40037.4765625,-203184.25
1SVS_A_1TAD_A_1_4,-39783.43359375,-179100.109375
1SVS_A_3QI2_A_1_2,-39285.98046875,-193002.96875
1SVS_A_2IK8_A_1_1,-40483.80859375,-197553.765625
1SVS_A_3QE0_A_2_1,-39437.34765625,-175001.171875
1SVS_A_1BH2_A_3_4,-40329.265625,-209997.453125
1SVS_A_1GOT_A_3_4,-39664.98046875,-172528.75
1SVS_A_4FID_A_2_4,-35902.7890625,-131629.28125
1SVS_A_6EG8_I_2_1,-37631.71484375,-143201.375
1SVS_A_1ZCA_A_1_1,-35582.87890625,-149031.84375
1SVS_A_2IK8_A_1_3,-40245.41015625,-198022.25
1SVS_A_2BCJ_Q_3_1,-38183.8125,-161345.3125
1SVS_A_1TAD_A_1_5,-40081.05859375,-161649.5625
1SVS_A_3C7K_A_3_4,-37772.62109375,-159659.703125
1SVS_A_3AH8_A_3_5,-37682.2734375,-152247.984375
1SVS_A_6MHE_A_2_2,-40153.0625,-191289.0
1SVS_A_3QI2_A_1_3,-39614.41796875,-189414.546875
1SVS_A_6NE6_A_2_1,-35726.48828125,-132246.90625
1SVS_A_3ONW_A_2_5,-39993.9375,-185679.515625
1SVS_A_1KJY_A_1_1,-39822.3671875,-188996.59375
1SVS_A_3QI2_A_2_4,-39476.36328125,-186555.796875
1SVS_A_4G5Q_A_1_4,-39537.18359375,-187092.9375
1SVS_A_2XTZ_A_2_2,-36447.01953125,-147845.6875
1SVS_A_1KJY_A_2_5,-39630.6171875,-187421.140625
1SVS_A_2IK8_A_1_5,-40271.7578125,-191380.65625
1SVS_A_3ONW_A_2_4,-40269.359375,-188839.796875
1SVS_A_4G5O_A_2_4,-39662.5078125,-185850.046875
1SVS_A_6EG8_I_2_4,-37581.78515625,-141824.71875
1SVS_A_3V00_A_2_3,-38663.34765625,-168264.109375
1SVS_A_1KJY_A_1_5,-39856.3828125,-188008.28125
1SVS_A_4G5Q_A_1_3,-39456.52734375,-182862.15625
1SVS_A_2XTZ_A_2_4,-36637.421875,-156206.734375
1SVS_A_2G83_A_3_1,-38106.57421875,-188015.296875
1SVS_A_3QI2_A_2_2,-39178.76953125,-186250.03125
1SVS_A_1ZCB_A_1_3,-37683.04296875,-166557.859375
1SVS_A_3C7K_A_1_2,-37626.5625,-159483.96875
1SVS_A_3QI2_A_2_1,-39229.89453125,-182798.890625
1SVS_A_4G5R_A_2_4,-39104.546875,-177196.9375
1SVS_A_2XNS_A_1_2,-39859.828125,-191799.953125
1SVS_A_2IHB_A_2_5,-40711.42578125,-203106.78125
1SVS_A_4GNK_A_1_3,-37811.1484375,-164229.1875
1SVS_A_4G5O_A_2_2,-39532.83203125,-190563.484375
1SVS_A_3ONW_A_1_4,-40269.359375,-188839.796875
1SVS_A_3V00_A_1_4,-38628.8671875,-168041.765625
1SVS_A_2BCJ_Q_1_5,-37655.43359375,-169786.53125
1SVS_A_6MHE_A_2_1,-40319.1640625,-188733.796875
3R2Q_A_4GLT_A_1_4,-22330.890625,-67283.6796875
3R2Q_A_4J2F_A_3_5,-20538.009765625,-52571.18359375
3R2Q_A_1AW9_A_3_2,-21586.923828125,-55279.328125
3R2Q_A_3LXT_A_1_2,-18549.1640625,-46735.37109375
3R2Q_A_3TOT_A_1_1,-22766.474609375,-72912.609375
3R2Q_A_5D9T_A_2_1,-18932.693359375,-29747.365234375
3R2Q_A_4MF7_A_3_5,-19504.4453125,-46607.1484375
3R2Q_A_4PNG_A_3_4,-20501.46875,-26138.73046875
3R2Q_A_5J5N_A_2_2,-21500.306640625,-41179.71875
3R2Q_A_1FW1_A_3_3,-21410.025390625,-55831.8671875
3R2Q_A_5F06_A_3_2,-21066.34375,-48544.60546875
3R2Q_A_5D9T_A_2_3,-19248.390625,-32435.2578125
4H27_A_6ZSP_AAA_2_4,-34250.921875,-113384.6796875
4H27_A_3IAU_A_2_5,-33482.37109375,-47137.36328125
4H27_A_5D87_A_2_5,-29987.0546875,-29618.98046875
4H27_A_1O58_A_3_5,-33106.98828125,-78595.2421875
4H27_A_1UIM_A_2_4,-30737.33984375,-35237.70703125
4H27_A_3IAU_A_2_3,-34080.94140625,-70073.2890625
4H27_A_2D1F_A_2_4,-32207.4921875,-77261.1875
4H27_A_3FCA_A_3_5,-30897.154296875,-47539.33203125
4H27_A_5D87_A_2_4,-30165.552734375,-31906.484375
4H27_A_3L6R_A_2_3,-32985.4921875,-74241.3046875
4H27_A_4LMA_A_3_4,-31052.716796875,-67169.546875
4H27_A_3RR2_A_3_4,-30233.806640625,-50650.515625
4H27_A_5I7W_A_2_3,-32854.19921875,-63694.68359375
4H27_A_1TDJ_A_2_1,-32884.0703125,-78056.8671875
4H27_A_6C2H_A_3_2,-33116.8828125,-92924.4453125
4H27_A_6CGQ_A_2_5,-32965.375,-51527.078125
4H27_A_6SLH_AAA_1_5,-31724.388671875,-42771.109375
4H27_A_2GN0_A_2_3,-36010.140625,-68242.75
4H27_A_5YBW_A_1_5,-32626.5546875,-40207.671875
4H27_A_3RR2_A_3_1,-30012.015625,-50757.98828125
4H27_A_4AEC_A_3_3,-32904.70703125,-75072.640625
4H27_A_6LUT_A_3_1,-33963.8984375,11140.3583984375
4H27_A_2Q3D_A_3_3,-32718.599609375,-83765.0390625
4H27_A_1TDJ_A_2_5,-32205.91015625,-23310.220703125
4H27_A_3L6R_A_2_5,-33079.40234375,-70156.8046875
4H27_A_3L6B_A_1_4,-34024.98828125,-86019.6328125
4H27_A_2Q3D_A_3_5,-32690.505859375,-76994.765625
4H27_A_1O58_A_3_2,-32885.79296875,-81518.984375
4H27_A_6SLH_AAA_2_1,-33667.8984375,-88933.375
4H27_A_3HMK_A_2_4,-31848.5546875,-62130.79296875
4H27_A_6LUT_A_2_4,-34590.1171875,-93144.734375
4H27_A_1M54_A_3_2,-29187.716796875,-25279.470703125
4H27_A_1TDJ_A_1_4,-32404.375,-91798.9765625
4H27_A_2D1F_A_2_5,-32616.40234375,-80215.71875
4H27_A_1FCJ_A_3_1,-31914.03125,-78747.953125
4H27_A_6SLH_AAA_3_2,-34255.95703125,-114402.78125
4H27_A_3IAU_A_2_4,-34611.18359375,-81756.15625
4H27_A_3FCA_A_3_2,-31345.232421875,-48342.1015625
4H27_A_1FCJ_A_3_4,-32238.6484375,-79615.34375
4H27_A_6ZSP_AAA_1_3,-33349.96484375,-115138.25
4H27_A_6C2H_A_2_2,-28866.5078125,-78994.7734375
4H27_A_3HMK_A_2_1,-33160.85546875,-96970.0
4H27_A_1FCJ_A_3_2,-31988.91015625,-76808.1640625
4H27_A_3L6R_A_2_1,-33149.2265625,-74672.6171875
4H27_A_5X2L_A_3_3,-34045.70703125,-115283.9921875
4H27_A_4AEC_A_3_4,-32716.046875,-88563.2734375
4H27_A_6CGQ_A_2_3,-32348.392578125,-63058.6953125
4H27_A_6ZSP_AAA_2_2,-34720.82421875,-90213.953125
4H27_A_6C2H_A_3_5,-32830.38671875,-83404.828125
4H27_A_6SLH_AAA_3_1,-34252.50390625,-113061.1328125
4H27_A_6C2H_A_2_4,-29097.755859375,-68989.6328125
4H27_A_6ZSP_AAA_1_4,-32743.05078125,-102036.4453125
4H27_A_3VBE_A_3_4,-32050.921875,-89179.0234375
4H27_A_5D87_A_2_2,-31309.68359375,-61582.03515625
4H27_A_3HMK_A_2_2,-32980.67578125,-82984.4609375
4H27_A_5X2L_A_1_4,-31988.375,-91891.4765625
4H27_A_2ZSJ_A_2_1,-29764.30078125,-19089.4921875
4H27_A_5I7W_A_2_2,-33377.19921875,-67532.796875
4H27_A_2ZSJ_A_2_3,-30178.037109375,-23265.130859375
4H27_A_3RR2_A_3_3,-29464.123046875,-38176.984375
4H27_A_1TDJ_A_1_2,-31968.826171875,-91728.671875
4H27_A_3VBE_A_3_3,-32197.51953125,-91521.5
4H27_A_3FCA_A_3_3,-31129.42578125,-71235.25
4H27_A_4LMA_A_3_2,-31316.08984375,-64949.52734375
4H27_A_3HMK_A_1_4,-30189.9609375,-72881.46875
4EQS_A_2BC1_A_1_4,-42496.90625,-177263.703125
4EQS_A_5V36_A_3_4,-33393.93359375,-92080.5546875
4EQS_A_3CGB_A_1_4,-42524.21875,-195287.4375
4EQS_A_5VOH_A_3_5,-45687.20703125,-196165.125
4EQS_A_6RUZ_A_3_3,-42231.44140625,-146000.671875
4EQS_A_1NHQ_A_2_3,-45528.8671875,-221546.1875
4EQS_A_3CGC_A_3_4,-46620.171875,-247279.734375
4EQS_A_6I7N_A_2_4,-36531.46875,-118773.6484375
4EQS_A_6B4O_A_2_5,-32696.46484375,-74115.8125
4EQS_A_5ER0_A_3_4,-45040.92578125,-206882.625
4EQS_A_1NHR_A_2_2,-45334.2578125,-215902.0625
4EQS_A_6B4O_A_2_1,-32739.388671875,-82123.6484375
4EQS_A_6RUZ_A_2_5,-42076.6484375,-179511.953125
4EQS_A_3CGC_A_1_3,-44470.3203125,-201592.234375
4EQS_A_4OCG_A_1_5,-41408.4140625,-190664.875
4EQS_A_3NTD_A_3_5,-47980.23828125,-257081.765625
4EQS_A_3ICR_A_1_4,-44736.33984375,-214193.234375
4EQS_A_5VDN_A_2_3,-32957.96875,-130310.9140625
4EQS_A_3KD9_A_1_3,-42552.9921875,-182764.46875
3KLK_A_6HVG_A_1_1,-105627.6015625,-538352.8125
3KLK_A_6SYQ_A_1_2,-105090.453125,-534928.4375
3KLK_A_4TVD_A_3_4,-97110.75,-427301.96875
3KLK_A_6SZI_A_2_4,-106801.546875,-545352.8125
3KLK_A_3TTO_A_1_1,-96785.7734375,-437980.3125
3KLK_A_5LFC_A_2_2,-105628.203125,-528513.625
3KLK_A_6SYQ_A_3_3,-106896.234375,-562186.3125
3KLK_A_5LFC_A_3_3,-104977.125,-517372.65625
3KLK_A_3TTO_A_2_1,-97455.59375,-453084.34375
3KLK_A_5LFC_A_1_2,-103530.203125,-509878.78125
3KLK_A_4AMC_A_2_3,-112652.5703125,-635839.6875
3KLK_A_4AMC_A_2_4,-112290.0234375,-635598.0625
3KLK_A_4TTU_A_3_4,-97006.4765625,-456902.65625
3KLK_A_5LFC_A_2_1,-105560.015625,-552198.875
3KLK_A_6HVG_A_2_5,-106173.234375,-539250.375
3KLK_A_5NGY_A_2_5,-104470.1796875,-517918.84375
3KLK_A_4TTU_A_1_3,-97328.3515625,-469565.6875
3KLK_A_3AIB_A_1_2,-94814.4765625,-364466.03125
3KLK_A_3AIB_A_2_3,-95628.15625,-385503.0
3KLK_A_4AMC_A_3_4,-112329.3359375,-630840.0625
3KLK_A_4TVD_A_2_4,-97631.4765625,-463873.4375
3KLK_A_6SYQ_A_3_4,-106856.40625,-559312.25
3KLK_A_4TVD_A_2_3,-96960.7265625,-446888.5
3KLK_A_4TVD_A_3_2,-97792.625,-461906.53125
3KLK_A_5LFC_A_2_5,-105331.1171875,-523671.375
3KLK_A_4TTU_A_1_4,-97195.9140625,-465599.96875
3KLK_A_6HVG_A_2_4,-106230.953125,-521313.84375
3KLK_A_6SYQ_A_2_1,-106533.5546875,-562465.0625
3KLK_A_5NGY_A_3_5,-104651.1953125,-531331.125
3KLK_A_4TTU_A_1_1,-97736.0625,-465592.0
3KLK_A_6SYQ_B_1_2,-105114.328125,-527768.5625
3KLK_A_4TVD_A_3_5,-97388.5703125,-436454.3125
3KLK_A_5LFC_A_3_2,-104630.765625,-524826.0
3KLK_A_4TVD_A_2_5,-97364.6328125,-465088.375
3KLK_A_4AMC_A_3_5,-112010.3359375,-617466.5
3KLK_A_6SZI_A_2_1,-106313.6015625,-550296.75
3KLK_A_6SYQ_B_3_2,-106743.3828125,-566355.25
3KLK_A_6HVG_A_1_4,-105217.234375,-540689.25
3KLK_A_6SYQ_B_1_4,-104953.640625,-543606.6875
3KLK_A_6SYQ_B_3_1,-107026.6328125,-562532.375
3KLK_A_5NGY_A_3_3,-104616.9453125,-529396.75
3KLK_A_3TTO_A_3_2,-96394.984375,-410917.125
3KLK_A_5LFC_A_3_4,-105577.0234375,-539676.875
3KLK_A_4TVD_A_2_2,-97686.84375,-470673.34375
3KLK_A_5LFC_A_2_3,-104849.796875,-516112.125
3KLK_A_6SYQ_B_2_2,-105929.5078125,-542059.5625
3KLK_A_6SYQ_A_2_2,-106054.7578125,-545110.9375
3KLK_A_6SYQ_A_1_1,-105087.2265625,-546896.4375
3KLK_A_4TTU_A_3_1,-97477.421875,-460961.0625
3KLK_A_6SZI_A_3_5,-107282.7578125,-559156.75
3KLK_A_6HVG_A_3_4,-106889.296875,-557745.875
3KLK_A_6SZI_A_2_5,-106594.5625,-538545.3125
3KLK_A_6SYQ_A_3_2,-106699.046875,-562743.625
3KLK_A_5LFC_A_1_4,-104323.296875,-495303.59375
3KLK_A_6SZI_A_1_3,-105786.1484375,-544810.125
3KLK_A_3TTO_A_1_2,-96914.0625,-452208.84375
3KLK_A_3TTO_A_2_4,-97702.7890625,-462159.875
3KLK_A_6SYQ_A_3_1,-107268.1484375,-563437.25
3KLK_A_6SYQ_A_1_5,-104943.3359375,-512806.84375
3KLK_A_6SZI_A_3_3,-107155.359375,-566476.0625
3KLK_A_5LFC_A_3_5,-104949.1484375,-506067.59375
3KLK_A_3TTO_A_1_5,-95872.984375,-438119.03125
3KLK_A_4AMC_A_3_1,-112374.203125,-628852.5625
3KLK_A_5JBE_A_1_4,-94239.8671875,-376211.28125
3KLK_A_4TTU_A_3_3,-96469.5625,-422872.8125
3KLK_A_6SYQ_A_1_3,-105134.5546875,-543982.875
3KLK_A_6SYQ_A_2_4,-106122.9453125,-543028.9375
3KLK_A_5NGY_A_2_3,-103369.203125,-505721.53125
3KLK_A_5NGY_A_2_4,-105310.1953125,-539430.625
3KLK_A_6SZI_A_3_1,-107394.3515625,-571502.1875
3KLK_A_3AIB_A_1_3,-94895.3125,-352234.71875
3KLK_A_5JBE_A_1_1,-93638.890625,-369450.4375
3KLK_A_5NGY_A_3_4,-105342.921875,-537752.6875
3KLK_A_6SZI_A_3_2,-107360.1015625,-557344.75
3KLK_A_6SZI_A_1_2,-104874.1015625,-530725.1875
3KLK_A_6HVG_A_1_2,-106150.1328125,-548294.375
3KLK_A_6SYQ_A_2_5,-106308.9609375,-561908.4375
3KLK_A_4TVD_A_1_5,-98437.359375,-471909.59375
3KLK_A_4TTU_A_3_2,-96230.15625,-426382.25
3KLK_A_4AMC_A_1_2,-112153.46875,-619126.75
3KLK_A_5LFC_A_2_4,-103476.0390625,-490331.875
3KLK_A_4TVD_A_1_1,-98125.8984375,-452540.15625
3KLK_A_4TVD_A_1_2,-98313.5078125,-469913.0
3KLK_A_6SZI_A_3_4,-107143.296875,-562663.375
3KLK_A_6SYQ_B_2_4,-105851.9140625,-545195.1875
3KLK_A_4AMC_A_1_3,-112691.8984375,-618999.0625
3KLK_A_5NGY_A_3_1,-103813.09375,-536474.0625
3KLK_A_6SYQ_B_1_3,-104863.015625,-531717.625
3KLK_A_3AIB_A_1_4,-95204.859375,-381526.96875
3KLK_A_3TTO_A_2_5,-96669.1484375,-453484.40625
3KLK_A_6HVG_A_1_5,-104872.4765625,-530655.5
3KLK_A_3TTO_A_3_3,-97564.671875,-448719.78125
3KLK_A_3TTO_A_3_5,-96556.0546875,-449874.875
3KLK_A_6HVG_A_3_5,-106526.8125,-549180.0625
3KLK_A_6SYQ_B_1_5,-104816.4921875,-532079.625
3KLK_A_6SZI_A_1_4,-105836.3671875,-541073.875
3KLK_A_4TVD_A_2_1,-97139.7109375,-470526.53125
3KLK_A_3AIB_A_1_5,-95868.3671875,-390932.46875
3KLK_A_3TTO_A_2_3,-97539.859375,-458598.0
3KLK_A_3TTO_A_2_2,-97776.3046875,-462592.0625
3KLK_A_5LFC_A_1_5,-104156.3046875,-508281.90625
3KLK_A_6HVG_A_1_3,-105369.4609375,-520365.1875
3KLK_A_6HVG_A_3_2,-107176.5546875,-560726.5625
3KLK_A_6SYQ_B_3_5,-107034.6875,-580040.8125
3KLK_A_6SZI_A_2_3,-107042.1796875,-558753.8125
3KLK_A_6SYQ_B_3_4,-106377.1875,-568229.25
3KLK_A_3TTO_A_3_4,-96711.71875,-432160.65625
3KLK_A_4AMC_A_3_2,-112507.9609375,-637123.3125
3KLK_A_3TTO_A_3_1,-97888.6640625,-436924.4375
3KLK_A_6SYQ_A_3_5,-106262.6640625,-564882.0
3KLK_A_5LFC_A_3_1,-105212.8046875,-543924.3125
3KLK_A_6HVG_A_3_1,-106979.546875,-545126.5
3KLK_A_4TTU_A_1_2,-96706.0390625,-459603.46875
3KLK_A_5LFC_A_1_1,-104026.875,-510808.53125
3KLK_A_4TVD_A_1_3,-98139.9453125,-486042.40625
3KLK_A_6SZI_A_1_5,-105451.8359375,-531559.625
3KLK_A_6SYQ_A_1_4,-105017.9140625,-551111.5625
3KLK_A_6SYQ_B_2_1,-106772.90625,-554503.4375
3KLK_A_6SYQ_A_2_3,-106523.2421875,-547190.125
3KLK_A_6SZI_A_2_2,-106228.40625,-536406.375
3KLK_A_5NGY_A_3_2,-104485.4140625,-503701.03125
3KLK_A_3AIB_A_2_1,-95034.1953125,-376148.4375
3KLK_A_6SYQ_B_1_1,-104860.546875,-533337.625
3KLK_A_6SYQ_B_3_3,-106484.953125,-551639.9375
3KLK_A_6HVG_A_2_3,-106346.0234375,-552324.9375
3KLK_A_3TTO_A_1_3,-96383.28125,-455718.65625
3KLK_A_3AIB_A_2_4,-95308.5625,-378164.25
3KLK_A_4TVD_A_3_1,-96252.4375,-411396.78125
3KLK_A_6SYQ_B_2_3,-106301.9609375,-560394.6875
3KLK_A_5JBE_A_1_3,-94176.7265625,-356556.5625
3KLK_A_5JBE_A_1_2,-94805.3671875,-371026.90625
3KLK_A_3TTO_A_1_4,-95763.953125,-436558.84375
3KLK_A_6HVG_A_2_1,-106831.4765625,-541033.375
3KLK_A_3AIB_A_1_1,-94856.28125,-376642.09375
3KLK_A_4TVD_A_1_4,-97598.125,-462162.84375
3KLK_A_6SYQ_B_2_5,-106024.6171875,-556651.5625
3KLK_A_6HVG_A_3_3,-106697.3671875,-545872.6875
3KLK_A_5LFC_A_1_3,-103209.1640625,-485607.3125
3KLK_A_3AIB_A_2_5,-96149.953125,-380303.875
3KLK_A_4TTU_A_1_5,-96890.875,-471467.53125
3KLK_A_5NGY_A_2_1,-104170.0390625,-534212.875
3KLK_A_4AMC_A_1_5,-111734.234375,-622675.875
3KLK_A_4AMC_A_2_2,-112471.7734375,-635020.8125
3KLK_A_4AMC_A_2_5,-112405.953125,-636140.875
3KLK_A_5JBE_A_1_5,-94154.5078125,-365899.21875
3KLK_A_6SZI_A_1_1,-105436.703125,-545949.875
3KLK_A_3AIB_A_2_2,-95137.6015625,-384518.03125
3KLK_A_6HVG_A_2_2,-106992.5234375,-560759.125
